Omic,Polarity,Feature.ID,mz,rt,MS2.spectra.name,Candidate.number,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
Lx,Negative,LN09820,890.59166,503.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09821,890.5918,690.273621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09822,890.63908,566.318451,NA,NA,3-Oxoadipyl-CoA,NA,HMDB0060378,C02232,HMDB0060378,(M-H2O-H)-,14.5688567465983,0.623959265046628,NA,NA,NA,0,0.623959265046628,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09823,890.64869,649.48053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09824,890.70254,1027.797852,NA,NA,(2E)-Octenoyl-CoA,10018-94-7,HMDB0003949,C05276,HMDB0003949,(M-H)-,4.67106484848265,0.952670365779999,NA,NA,NA,0,0.952670365779999,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09825,890.70283,1224.279907,NA,NA,(2E)-Octenoyl-CoA,10018-94-7,HMDB0003949,C05276,HMDB0003949,(M-H)-,4.33942687260096,0.959017616484093,NA,NA,NA,0,0.959017616484093,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09826,890.70401,658.35675,NA,NA,(2E)-Octenoyl-CoA,10018-94-7,HMDB0003949,C05276,HMDB0003949,(M-H)-,3.02335260863554,0.979892330694634,NA,NA,NA,0,0.979892330694634,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09827,890.70511,1521.951003,NA,NA,(2E)-Octenoyl-CoA,10018-94-7,HMDB0003949,C05276,HMDB0003949,(M-H)-,1.77964869931832,0.992986599508305,NA,NA,NA,0,0.992986599508305,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09828,890.70418,1351.754028,NA,NA,(2E)-Octenoyl-CoA,10018-94-7,HMDB0003949,C05276,HMDB0003949,(M-H)-,2.8263668360086,0.98240474876602,NA,NA,NA,0,0.98240474876602,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09829,890.91656,1389.981567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09830,891.42716,1209.65271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09831,891.42989,1508.002003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09832,891.46887,560.350861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09833,891.49311,572.432281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09834,891.51279,1214.947815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09835,891.5148,1513.292003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09836,891.53084,261.114563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09837,891.57744,453.347351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09838,891.59579,505.0336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09839,891.60732,537.130157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09840,891.64146,566.166077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09841,891.69436,1224.379883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09842,891.69471,1011.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09843,891.69125,723.355713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09844,891.6849,664.57251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09845,891.70117,1028.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09846,891.69325,1522.856003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09847,891.69107,1344.839539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09848,891.74449,901.21225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09849,891.91139,1092.510986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09850,891.91451,1390.933777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09851,892.42899,1210.322083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09852,892.43153,1508.002003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09853,892.48346,699.155579,NA,NA,"TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))",NA,HMDB0005373,C00422,HMDB0005373,(M-H2O-H)-,11.6109128335831,0.741125646920896,NA,NA,NA,0,0.741125646920896,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09854,892.49466,573.033966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09855,892.5135,1214.933105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09856,892.51549,1513.292003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09857,892.52067,958.782349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09858,892.51963,591.932251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09859,892.53403,501.877167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09860,892.59508,503.676056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09861,892.60877,561.749817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09862,892.61259,747.773224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09863,892.60751,529.091736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09864,892.68893,1225.11969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09865,892.68293,747.880005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09866,892.68798,1523.321003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09867,892.68828,1344.839539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09868,892.69401,723.838654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09869,892.69152,1011.457153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09870,893.42723,1210.515503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09871,893.4299,1507.552003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09872,893.48783,699.571838,NA,NA,TG(20:0/18:0/15:0),NA,HMDB0063339,NA,HMDB0063339,(M+NH4-2H)-,6.12519006334361,0.920007709040411,NA,NA,NA,0,0.920007709040411,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09873,893.4954,572.603699,NA,NA,TG(20:0/18:0/15:0),NA,HMDB0063339,NA,HMDB0063339,(M+NH4-2H)-,2.35451525932507,0.987756146577515,NA,NA,NA,0,0.987756146577515,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09874,893.51094,1215.063843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09875,893.51185,1513.292003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09876,893.51322,1533.127503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09877,893.52117,591.829479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09878,893.55566,402.137024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09879,893.5781,500.964752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09880,893.61333,561.49884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09881,893.622,537.203979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09882,893.66846,689.063599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09883,893.68521,1009.632263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09884,893.683,1344.227478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09885,893.69721,1026.678244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09886,893.69519,725.530273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09887,893.73372,1011.804657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09888,894.4634,499.374817,NA,NA,"TG(20:0/18:2(9Z,12Z)/18:1(9Z))",NA,HMDB0045873,C00422,HMDB0045873,(M-H2O-H)-,4.35477120426309,0.958733348987545,NA,NA,NA,0,0.958733348987545,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09889,894.4983,873.856018,NA,NA,"TG(18:0/18:2(9Z,12Z)/20:1(11Z))",NA,HMDB0005410,C00422,HMDB0005410,(M-H2O-H)-,10.2867123277587,0.790454116382571,NA,NA,NA,0,0.790454116382571,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09890,894.50916,1215.0578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09891,894.50288,591.787701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09892,894.51192,1513.757003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09893,894.51172999999994,1533.127503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09894,894.54912,511.472473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09895,894.55909,402.268188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09896,894.5683,1201.106689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09897,894.62372,584.910339,NA,NA,"Cyclohex-1,5-diene-1-carboxyl-CoA",148471-94-7,HMDB0012207,C06322,HMDB0012207,(M+Na-2H)-,7.80646457019422,0.873345361772315,NA,NA,NA,0,0.873345361772315,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09898,894.61435,561.038208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09899,894.74005,1012.374817,NA,NA,Monardaein,73545-87-6,HMDB0034147,C08723,HMDB0034147,(M-H2O-H)-,3.52544439330229,0.972758467355649,NA,NA,NA,0,0.972758467355649,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09900,894.94531,63.105507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09901,894.94475,1177.855981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09902,894.94417,1220.621826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09903,894.94696,170.962082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09904,894.94663,371.204742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09905,894.94601,1517.006003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09906,894.94701,1476.809003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09907,894.94634,1533.203003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09908,894.94668,1377.439026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09909,894.95746,27.048323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09910,895.45783,699.095825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09911,895.46707,499.504486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09912,895.51038,1206.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09913,895.50144,874.125549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09914,895.5353,394.548431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09915,895.55094,510.950104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09916,895.57132,448.3927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09917,895.58327,1035.19458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09918,895.58536,1360.782593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09919,895.58604,1515.151503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09920,895.58445,1217.735779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09921,895.60601,561.033234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09922,895.63513,1220.465088,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+NH4-2H)-,2.42751022866224,0.986990243852905,NA,NA,NA,0,0.986990243852905,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09923,895.62784,584.915283,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+NH4-2H)-,10.5612943236772,0.780462371737061,NA,NA,NA,0,0.780462371737061,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09924,895.63755,962.830811,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+NH4-2H)-,0.280637454387703,0.999824998912688,NA,NA,NA,0,0.999824998912688,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09925,895.63752,1517.456003,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+NH4-2H)-,0.24135098510325,0.999870563270967,NA,NA,NA,0,0.999870563270967,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09926,895.68689,763.70694,NA,NA,3-Oxohexanoyl-CoA,19774-86-8,HMDB0003943,C05269,HMDB0003943,(M+NH4-2H)-,7.36062466178372,0.88656811270483,NA,NA,NA,0,0.88656811270483,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09927,895.73721,1012.604309,NA,NA,Orientin,28608-75-5,HMDB0030614,C10114,HMDB0030614,(2M-H)-,10.3689332775037,0.787476517824144,NA,NA,NA,0,0.787476517824144,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09928,895.77135,310.598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09929,895.94822,1177.833459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09930,895.94745,1218.125977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09931,895.94919,1522.999003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09932,895.95025,1476.809003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09933,896.46521,499.610138,NA,NA,TG(20:0/18:0/15:0),NA,HMDB0063339,NA,HMDB0063339,(M+F)-,8.5813316286626,0.84904526079412,NA,NA,NA,0,0.84904526079412,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09934,896.47877,544.392181,NA,NA,TG(20:0/18:1(9Z)/18:1(9Z)),NA,HMDB0045743,C00422,HMDB0045743,(M-H2O-H)-,4.94080760873358,0.947197214935218,NA,NA,NA,0,0.947197214935218,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09935,896.50595,436.351364,NA,NA,TG(16:0/20:1(11Z)/20:1(11Z)),NA,HMDB0005386,C00422,HMDB0005386,(M-H2O-H)-,0.948827195362317,0.998001393109491,NA,NA,NA,0,0.998001393109491,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09936,896.51395,1205.868896,NA,NA,TG(16:0/20:1(11Z)/20:1(11Z)),NA,HMDB0005386,C00422,HMDB0005386,(M-H2O-H)-,9.86953287223075,0.805363533455656,NA,NA,NA,0,0.805363533455656,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09937,896.5494,398.033997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09938,896.58663,1218.013184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09939,896.58552,1035.246033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09940,896.5874,460.85614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09941,896.58938,1515.151503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09942,896.58737,1350.692871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09943,896.59701,560.927917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09944,896.61463,487.802063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09945,896.62919,584.920776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09946,896.63664000000006,1219.963196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09947,896.63892,631.686646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09948,896.63815,1517.456003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09949,896.77394,309.802338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09950,897.08349,213.203728,NA,NA,Tylosin,1401-69-0,HMDB0034108,C01457,HMDB0034108,(M-H2O-H)-,1.4374515840812,0.995418821188703,NA,NA,NA,0,0.995418821188703,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09951,897.46642,499.545303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09952,897.48132,544.44339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09953,897.50858,436.263336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09954,897.55049,411.605789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09955,897.54462,657.34169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09956,897.54416,1202.761108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09957,897.55206,397.255585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09958,897.58284,1217.575806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09959,897.58397,1033.324829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09960,897.58689,462.916229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09961,897.58195,1515.616503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09962,897.58528,1355.065552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09963,897.5954,560.917816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09964,897.61531,487.869385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09965,897.6351,1220.046265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09966,897.62709,585.511841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09967,897.63709,1517.906003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09968,897.63794,1538.667503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09969,897.64162,632.002197,NA,NA,Glutaryl-CoA,3131-84-8,HMDB0001339,C00527,HMDB0001339,(M+NH4-2H)-,11.8959841154291,0.730170997547551,NA,NA,NA,0,0.730170997547551,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09970,897.68561,978.344666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09971,897.70493,708.903046,NA,NA,(S)-Hydroxyhexanoyl-CoA,79171-47-4,HMDB0003942,C05268,HMDB0003942,(M+NH4-2H)-,6.26890039866852,0.916373395406069,NA,NA,NA,0,0.916373395406069,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09972,898.08616,213.232132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09973,898.48087,544.392181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09974,898.49643,572.262115,NA,NA,TG(20:0/20:0/16:1(9Z)),NA,HMDB0045585,NA,HMDB0045585,(M-H2O-H)-,2.97283490314027,0.980552158854364,NA,NA,NA,0,0.980552158854364,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09975,898.5457,1203.102966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09976,898.55422,410.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09977,898.57956,525.321777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09978,898.58738,1353.065979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09979,898.58227,595.645081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN09980,898.6087,1218.453796,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+F)-,9.12026629552758,0.831234948700084,NA,NA,NA,0,0.831234948700084,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09981,898.6122,963.080933,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+F)-,5.23230003040752,0.940975950690073,NA,NA,NA,0,0.940975950690073,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09982,898.60788,488.73381,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+F)-,10.0378059715363,0.799390542256845,NA,NA,NA,0,0.799390542256845,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN09983,898.61078,1517.006003,NA,NA,Itaconyl-CoA,6008-93-1,HMDB0003377,C00531,HMDB0003377,(M+F)-,6.80673232806925,0.902163851209301,NA,NA,NA,0,0.902163851209301,HMDB with LIPIDMAPS_2023-02-15
